id,url
93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/93.png
94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/94.png
95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/95.png
96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/96.png
97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/97.png
98,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/98.png
99,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/99.png
100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/100.png
101,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/101.png
102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/102.png
103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/103.png
104,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/104.png
105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/105.png
106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/106.png
107,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/107.png
108,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/108.png
109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/109.png
110,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/110.png
111,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/111.png
112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/112.png
113,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/113.png
114,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/114.png
115,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/115.png
116,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/116.png
117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/117.png
118,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/118.png
119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/119.png
120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/120.png
121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/121.png
122,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/122.png
123,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/123.png
124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/124.png
125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/125.png
126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/126.png
127,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/127.png
128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/128.png
129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/129.png
130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/130.png
131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/131.png
132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/132.png
133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/133.png
134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/134.png
135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/135.png
136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/136.png
137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/137.png
138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/138.png
139,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/139.png
140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/140.png
141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/141.png
142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/142.png
143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/143.png
144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/144.png
145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/145.png
146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/146.png
147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/147.png
148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/148.png
149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/149.png
150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/150.png
151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/151.png
152,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/152.png
153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/153.png
154,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/154.png
155,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/155.png
156,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/156.png
157,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/157.png
158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/158.png
159,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/159.png
160,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/160.png
161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/161.png
162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/162.png
163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/163.png
164,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/164.png
165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/165.png
166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/166.png
167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/167.png
168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/168.png
169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/169.png
170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/170.png
171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/171.png
172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/172.png
173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/173.png
174,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/174.png
175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/175.png
176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/176.png
177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/177.png
178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/178.png
179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/179.png
180,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/180.png
181,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/181.png
182,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/182.png
183,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/183.png
184,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/184.png
185,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/185.png
186,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/186.png
187,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/187.png
188,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/188.png
189,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/189.png
190,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/190.png
191,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/191.png
192,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/192.png
193,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/193.png
194,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/194.png
195,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/195.png
196,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/196.png
197,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/197.png
198,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/198.png
199,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/199.png
200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/200.png
201,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/201.png
202,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/202.png
203,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/203.png
204,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/204.png
205,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/205.png
206,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/206.png
207,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/207.png
208,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/208.png
209,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/209.png
210,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/210.png
211,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/211.png
212,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/212.png
213,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/213.png
214,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/214.png
215,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/215.png
216,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/216.png
217,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/217.png
218,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/218.png
219,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/219.png
220,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/220.png
221,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/221.png
222,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/222.png
223,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/223.png
224,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/224.png
225,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/225.png
226,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/226.png
227,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/227.png
228,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/228.png
229,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/229.png
230,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/230.png
231,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/231.png
232,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/232.png
233,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/233.png
234,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/234.png
235,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/235.png
236,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/236.png
237,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/237.png
238,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/238.png
239,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/239.png
240,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/240.png
241,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/241.png
242,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/242.png
243,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/243.png
244,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/244.png
245,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/245.png
246,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/246.png
247,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/247.png
248,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/248.png
249,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/249.png
250,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/250.png
251,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/251.png
252,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/252.png
253,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/253.png
254,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/254.png
255,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/255.png
256,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/256.png
257,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/257.png
258,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/258.png
259,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/259.png
260,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/260.png
261,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/261.png
262,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/262.png
263,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/263.png
264,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/264.png
265,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/265.png
266,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/266.png
267,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/267.png
268,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/268.png
269,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/269.png
270,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/270.png
271,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/271.png
272,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/272.png
273,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/273.png
274,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/274.png
275,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/275.png
276,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/276.png
277,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/277.png
278,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/278.png
279,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/279.png
280,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/280.png
281,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/281.png
282,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/282.png
283,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/283.png
284,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/284.png
285,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/285.png
286,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/286.png
287,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/287.png
288,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/288.png
289,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/289.png
290,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/290.png
291,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/291.png
292,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/292.png
293,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/293.png
294,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/294.png
295,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/295.png
296,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/296.png
297,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/297.png
298,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/298.png
299,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/299.png
300,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/300.png
301,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/301.png
302,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/302.png
303,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/303.png
304,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/304.png
